page,title,url,date
19,갈등 빚던 이웃차량 앞 킥보드로 에워싼 30대…스토킹' 유죄',https://www.dailian.co.kr/news/view/1343149/?sc=Naver,2024.03.25.
19,[독자의 눈] 청소년 킥보드 이용 주의해야,https://www.busan.com/view/busan/view.php?code=2024031917560365849,22면 1단
19,"씽씽, 공유 전동 킥보드에 새로운 속도 조절 기능 도입... ""사용자 안전 최우선""",https://kr.aving.net/news/articleView.html?idxno=1787945,2024.02.02.
19,[사설] 전동 킥보드 등 공유형 이동장치 안전 대책 마련해야,http://www.suwonilbo.kr/news/articleView.html?idxno=303277,2023.12.25.
19,"도로교통공단, ‘전동 킥보드 등 개인형 이동 장치’ 안전하게 이용해요",https://idsn.co.kr/news/view/1065586028791217,2024.01.02.
19,"전동 킥보드, 전철역 보행안전 위협 여전 ""주차공간 필요""",http://www.incheontoday.com/news/articleView.html?idxno=237805,2023.12.14.
19,"도로 위의 무법자 전동 킥보드, 이렇게 관리할 거면 왜 허용했나...시민들 불편 극에 달했다",https://www.autodaily.co.kr/news/articleView.html?idxno=512365,2023.12.12.
20,'고소에 앙심' 킥보드로 주민차량 가로막은 30대 '스토킹 처벌',https://www.yna.co.kr/view/AKR20240325078100054?input=1195m,2024.03.25.
20,[사설] 전동 킥보드 등 공유형 이동장치 안전 대책 마련해야,http://www.suwonilbo.kr/news/articleView.html?idxno=303277,2023.12.25.
20,"도로교통공단, ‘전동 킥보드 등 개인형 이동 장치’ 안전하게 이용해요",https://idsn.co.kr/news/view/1065586028791217,2024.01.02.
20,"전동 킥보드, 전철역 보행안전 위협 여전 ""주차공간 필요""",http://www.incheontoday.com/news/articleView.html?idxno=237805,2023.12.14.
20,"도로 위의 무법자 전동 킥보드, 이렇게 관리할 거면 왜 허용했나...시민들 불편 극에 달했다",https://www.autodaily.co.kr/news/articleView.html?idxno=512365,2023.12.12.
20,도로위 '킥라니' 킥보드 관련 법규 위반,https://www.ytn.co.kr/_ln/0103_202403151458378194,2024.03.15.
20,접으면 A4 크기…휴대하기 편한 전동 킥보드 등장,https://www.khan.co.kr/science/science-general/article/202312102052005,A14면 1단
20,"[청년발언대] 전동 킥보드 이용 행태, 이대로 괜찮은가?",https://www.youthdaily.co.kr/news/article.html?no=141137,2023.12.10.
20,신촌 밤거리 전동 킥보드 역주행하다 승용차와 추돌…1명 의식불명,https://ilyo.co.kr/?ac=article_view&entry_id=464876,2023.12.30.
20,시민안전 위협하는 전동킥보드...불법운행'만연',http://www.jeollailbo.com/news/articleView.html?idxno=725996,2024.03.28.
21,접으면 A4 크기…휴대하기 편한 전동 킥보드 등장,https://www.khan.co.kr/science/science-general/article/202312102052005,A14면 1단
21,"[청년발언대] 전동 킥보드 이용 행태, 이대로 괜찮은가?",https://www.youthdaily.co.kr/news/article.html?no=141137,2023.12.10.
21,신촌 밤거리 전동 킥보드 역주행하다 승용차와 추돌…1명 의식불명,https://ilyo.co.kr/?ac=article_view&entry_id=464876,2023.12.30.
21,시민안전 위협하는 전동킥보드...불법운행'만연',http://www.jeollailbo.com/news/articleView.html?idxno=725996,2024.03.28.
21,텅 빈 전동 킥보드 거치대…“굳이 사용할 이유 없어”,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7832526&ref=A,2023.12.04.
21,"""연수구 내 전동 킥보드 4000대 운영, 주차 공간 마련해야""",http://www.incheontoday.com/news/articleView.html?idxno=237350,2023.12.04.
21,"태백시, 전동 킥보드 안전 관리 방안 마련",https://news.kbs.co.kr/news/pc/view/view.do?ncd=7842431&ref=A,2023.12.14.
21,전동 킥보드 이렇게 하면 안전하게 탈 수 있다,https://www.thedrive.co.kr/news/newsview.php?ncode=1065585915401180,2023.12.02.
21,"전동 킥보드 스윙, 최고시속 25㎞→20㎞로 낮춘다",https://zdnet.co.kr/view/?no=20231201155833,2023.12.01.
21,"""전동 킥보드도 최적 경로 추천받는다""…내년 상반기 서비스",https://www.hankyung.com/article/202312171283i,2023.12.17.
22,텅 빈 전동 킥보드 거치대…“굳이 사용할 이유 없어”,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7833329&ref=A,2023.12.04.
22,"태백시, 전동 킥보드 안전 관리 방안 마련",https://news.kbs.co.kr/news/pc/view/view.do?ncd=7842431&ref=A,2023.12.14.
22,전동 킥보드 이렇게 하면 안전하게 탈 수 있다,https://www.thedrive.co.kr/news/newsview.php?ncode=1065585915401180,2023.12.02.
22,"전동 킥보드 스윙, 최고시속 25㎞→20㎞로 낮춘다",https://zdnet.co.kr/view/?no=20231201155833,2023.12.01.
22,"""전동 킥보드도 최적 경로 추천받는다""…내년 상반기 서비스",https://www.hankyung.com/article/202312171283i,2023.12.17.
22,파주시 “시민 안전 위협”…무단방치 전동 킥보드·자전거 견인,https://www.hani.co.kr/arti/area/capital/1119271.html,2023.12.06.
22,킥보드 타다 버스 환승하면 500원 할인돼요,https://www.joongang.co.kr/article/25234450,Z18면 1단
22,"고양특례시 탄현1동 청소년지도협의회, 전동 킥보드 안전사고 예방 활동 펼쳐",http://www.enewstoday.co.kr/news/articleView.html?idxno=2071678,2023.12.22.
22,무면허로 전동 킥보드 몰다 오토바이 받은 20대…70대 끝내 사망,http://www.segye.com/newsView/20231221503353?OutUrl=naver,2023.12.21.
22,508회_킥보드 사고와 전기차 화재 예방요령,http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=5008342,2024.03.06.
23,무면허 전동 킥보드가 '쾅'…70대 오토바이 운전자 사망,http://news.mt.co.kr/mtview.php?no=2023122106391319222,2023.12.21.
23,508회_킥보드 사고와 전기차 화재 예방요령,http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=5008342,2024.03.06.
23,"대전시, 무단 방치 전동 킥보드 견인",https://www.yna.co.kr/view/AKR20240111044300063?input=1195m,2024.01.11.
23,전동 킥보드·콜밴을 CJ ONE 포인트로 탄다,http://www.fnnews.com/news/202401311451497092,2024.01.31.
23,음주 무면허로 전동킥보드 몰던 10대 여학생... 승용차와 충돌,https://www.wikitree.co.kr/articles/907047,2023.12.03.
23,킥보드 타다 버스 타면 500원 할인…부산식 교통카드 할인,https://www.joongang.co.kr/article/25233056,2024.03.05.
23,"전동 킥보드 사망사고 5년 새 10배 급증...""제발 단속 좀 잘해주세요""",https://www.insight.co.kr/news/455726,2023.11.17.
23,"'도로 위 무법자' 전동 킥보드 사고 급증...""최고 속도 낮추고 단속 강화해야""",http://www.newspim.com/news/view/20231115001174,2023.11.15.
23,"인천시, 전동 킥보드 속도 제한…16살 이하 인증 의무",https://www.obsnews.co.kr/news/articleView.html?idxno=1430131,2024.02.05.
23,[MWC] ‘전방 사람 있으면 킥보드 속도 자동 제어’...AIoT 사업 확대하는 KT,https://www.mk.co.kr/article/10952933,2024.02.28.
24,[MWC] ‘전방 사람 있으면 킥보드 속도 자동 제어’...AIoT 사업 확대하는 KT,https://www.mk.co.kr/article/10952933,2024.02.28.
24,계도·범칙금 2만 원이 끝?…허점 많은 킥보드 단속규정,https://www.ichannela.com/news/main/news_detailPage.do?publishId=000000399883,2024.03.20.
24,"빔모빌리티, 유저 스토리 담은 ‘빔피플’ 콘텐츠 선봬",https://idsn.co.kr/news/view/1065586839714305,2024.03.27.
24,"대구시, 자전거·킥보드 관리 실태 점검",https://news.kbs.co.kr/news/pc/view/view.do?ncd=7918300&ref=A,2024.03.20.
24,건양대/관저1동 주민자치회 전동 킥보드 교통안전 캠페인,http://www.veritas-a.com/news/articleView.html?idxno=481315,2023.11.15.
24,울산 전동 킥보드 6천 대 운영..사고·무면허 운전 심각,https://www.usmbc.co.kr/article/C9RpgnCbRQbJ3A3v1Xvf,2023.11.10.
24,"경남경찰, 이륜차·전동 킥보드 단속…198건 적발",https://news.kbs.co.kr/news/pc/view/view.do?ncd=7834896&ref=A,2023.12.06.
24,"우회전 택시에 ‘쿵’…전동 킥보드 탄 10대, 차 밑에 깔렸다 구조",https://www.donga.com/news/Society/article/all/20231109/122107742/2,2023.11.09.
24,'신호 위반에 無 헬멧' 10대 남녀 전동 킥보드 질주의 결말,https://www.ajunews.com/view/20231108143207165,2023.11.08.
24,"부산, 킥보드 - 대중교통 환승할인 실험",https://www.hankyung.com/article/2024030589571,A24면 1단
25,전동 킥보드 탄 중학생들 '쾅'…신호위반·헬멧 미착용,http://www.newsis.com/view/?id=NISX20231108_0002513182&cID=10201&pID=10200,2023.11.08.
25,"부산, 킥보드 - 대중교통 환승할인 실험",https://www.hankyung.com/article/2024030589571,A24면 1단
25,"늘어가는 전동 킥보드 안전사고… 서울시, ‘PM업 등록제’ 입법 촉구",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202312221824507000646,2023.12.26.
25,"'전동 킥보드 안전성↑' 더스윙, 최고속도 20% 가량 낮춰",http://www.metroseoul.co.kr/article/20231120500643,2023.11.20.
25,‘레드오션’된 공유 킥보드...새 먹거리 찾아 분주한 PM업계,https://www.mk.co.kr/article/10954291,2024.02.29.
25,[위클리오늘] 전동 킥보드 타다 넘어져…트럭에 치여 사망,http://www.weeklytoday.com/news/articleView.html?idxno=596077,2023.11.03.
25,광주 서구 전동 킥보드 전용주차장 '눈길',http://www.gjdream.com/news/articleView.html?idxno=635918,2023.11.13.
25,새벽 1시 수원의 한 도로서 노헬멧 킥보드와 접촉사고...전동킥보드 운전자 '다리 절단' 소견 (영상),https://www.insight.co.kr/news/454363,2023.10.30.
25,[참여&공감 2023 시민기자가 뛴다] 전동 킥보드 유감,https://www.jjan.kr/article/20231024580259,2023.10.25.
25,전동 킥보드에서 발화?…경기 부천시 아파트 상가 화재,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7871114&ref=A,2024.01.20.
26,전동 킥보드에서 발화?…경기 부천시 아파트 상가 화재,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7871114&ref=A,2024.01.20.
26,경남 오토바이*전동 킥보드 단속 198건 적발,https://news.knn.co.kr/news/article/149249,2023.12.05.
26,도로에서 전동 킥보드 타다 넘어진 남성…트럭에 치여 사망,https://www.donga.com/news/Society/article/all/20231103/122002667/2,2023.11.03.
26,'전동 킥보드 과열 추정'..상가주택 화재로 2명 화상,http://www.tjb.co.kr/news05/bodo/view/id/66554,2023.12.14.
26,[보도기획K] 제멋대로 주차…골칫거리 전동 킥보드,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7828664&ref=A,2023.11.28.
26,울산지역 전동 킥보드 전용주차장 운영 돌입,http://www.fnnews.com/news/202310170844250626,2023.10.17.
26,"김제시, 무단 방치 킥보드 등 신고채널 운영…수거 조치",https://www.yna.co.kr/view/AKR20240314074900055?input=1195m,2024.03.14.
26,도로에서 전동 킥보드 타다 넘어진 후 트럭에 치여 사망,https://www.yna.co.kr/view/AKR20231102156000004?input=1195m,2023.11.02.
26,'찬란한 내일로' 난니 모레티 감독의 시네마틱 인생찬가,https://kstar.kbs.co.kr/list_view.html?idx=313270,2일 전
26,"송파구, ‘전동 킥보드’ 사고 예방 나선다",https://www.donga.com/news/Society/article/all/20231207/122516478/1,A16면 1단
27,"송파구, ‘전동 킥보드’ 사고 예방 나선다",https://www.donga.com/news/Society/article/all/20231207/122516478/1,A16면 1단
27,서울대서도 ‘전동킥보드’ 사라지나…위험천만 킥보드에 잇따라 금지령,http://news.heraldcorp.com/view.php?ud=20231020000180,2023.10.20.
27,"최고 속도 낮추고 인증 의무화...인천시, 공유 킥보드 규제 강화",https://www.hankookilbo.com/News/Read/A2024020508470000927?did=NA,2024.02.05.
27,[화요기획] '인도 위 무법자' 전동 킥보드...안전대책 '시급',http://www.joongang.tv/news/articleView.html?idxno=66787,2023.10.10.
27,"대전 서구 관저1동 주민자치회, 전동 킥보드 교통안전 캠페인",https://www.jeonmae.co.kr/news/articleView.html?idxno=985724,2023.10.10.
27,"전동 킥보드 운전자 63%, '좌회전 방법' 모른다",http://www.namdonews.com/news/articleView.html?idxno=753161,2023.12.31.
27,"전동 킥보드서 불 '활활'....""과충전 주의해야""",http://www.jibs.co.kr/news/replay/viewNewsReplayDetail/2024031321241298568?feed=na,2024.03.13.
27,"""킥보드 앱서 택시도 부른다""…더스윙, 티머니 온다택시 제휴",https://www.yna.co.kr/view/AKR20240311136500017?input=1195m,2024.03.11.
27,“갈비뼈 부서져 폐 뚫어”…‘시속 40㎞ 불법 개조 킥보드 사고에 ‘책임 회피 방법’ 문의,http://www.segye.com/newsView/20240203505286?OutUrl=naver,2024.02.03.
27,"전동 킥보드·개 물림 사망 등도 보장…포항, 시민안전보험 확대",http://www.kyongbuk.co.kr/news/articleView.html?idxno=4000121,2024.02.01.
28,“갈비뼈 부서져 폐 뚫어”…‘시속 40㎞ 불법 개조 킥보드 사고에 ‘책임 회피 방법’ 문의,http://www.segye.com/newsView/20240203505286?OutUrl=naver,2024.02.03.
28,"전동 킥보드·개 물림 사망 등도 보장…포항, 시민안전보험 확대",http://www.kyongbuk.co.kr/news/articleView.html?idxno=4000121,2024.02.01.
28,"[전남일보]목포시, 길거리 방치 공유 전동킥보드 대책 마련",http://www.jnilbo.com/72942287036,2024.03.06.
28,방치된 전동 킥보드 '손쉽게 카톡으로 신고',https://www.usmbc.co.kr/article/LBHPH6cTrVEx8GCgZ2Rh,2023.10.06.
28,[뉴스라이더] '도로의 무법자' 전동 킥보드...안전 대책은?,https://www.ytn.co.kr/_ln/0103_202310190839160916,2023.10.19.
28,[오늘 아침 신문] 중장년 노후자금 노리는 코인 사기‥피해신고 33% 50대 이상,https://imnews.imbc.com/replay/2024/nwtoday/article/6589927_36523.html,1주 전
28,"전동 킥보드 음주운전, 자동차와 똑같이 처벌된다",http://www.thepowernews.co.kr/news/articleView.html?idxno=127949,2023.10.06.
28,"킥보드·자전거 타다가 휙… 거리 곳곳 점령한 PM ‘눈살’ [현장, 그곳&]",https://www.kyeonggi.com/article/20240131580241,6면 1단
28,인천 전동 킥보드 '반납 금지구역 설정' 등 종합계획 수립,http://www.incheontoday.com/news/articleView.html?idxno=235074,2023.10.05.
28,"목포시, 길거리 방치‘공유 전동킥보드’대책 마련 나서",http://www.breaknews.com/1019239,2024.03.05.
29,전동 킥보드 아찔한 질주,http://www.kihoilbo.co.kr/news/articleView.html?idxno=1065297,2023.12.27.
29,"목포시, 길거리 방치 '공유 전동킥보드' 관리 강화",http://www.namdonews.com/news/articleView.html?idxno=761187,2024.03.05.
29,대중교통 요금 오르니 공유 킥보드 이용↑..안전문제는 여전히 난제,http://www.dailypop.kr/news/articleView.html?idxno=74847,2024.02.01.
29,[단독] 전동 킥보드 타다 넘어진 남성…트럭에 치여 숨져,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4975396,2023.11.02.
29,"[목포시 소식] 목포시, 길거리 방치 '공유 전동킥보드' 대책 마련 나서 外",https://www.psnews.co.kr/news/articleView.html?idxno=2048631,2024.03.04.
29,"“갈비뼈 골절, 폐 뚫었다”… ‘속도개조 킥보드’ 참사",https://news.kmib.co.kr/article/view.asp?arcid=0019130001&code=61121111&cp=nv,2024.02.03.
29,"빔모빌리티 ""3분기 전동 킥보드 이용량 전년比 47%↑""",https://zdnet.co.kr/view/?no=20231018095408,2023.10.18.
29,전동 킥보드 안전사고 예방 도로 분리시설 설계,http://www.daejonilbo.com/news/articleView.html?idxno=2091677,5면 1단
29,[와글와글] 화물차 전복시킨 '전동 킥보드'‥운전자는 여중생,https://imnews.imbc.com/replay/2023/nwtoday/article/6532579_36207.html,2023.10.12.
29,무면허로 전동킥보드 같이 올라탄 10대 여학생 2명 자동차와 '쾅',https://www.joongang.co.kr/article/25234308,2024.03.11.
30,"[목포시 소식] 목포시, 길거리 방치 '공유 전동킥보드' 대책 마련 나서 外",https://www.psnews.co.kr/news/articleView.html?idxno=2048631,2024.03.04.
30,"“갈비뼈 골절, 폐 뚫었다”… ‘속도개조 킥보드’ 참사",https://news.kmib.co.kr/article/view.asp?arcid=0019130001&code=61121111&cp=nv,2024.02.03.
30,"빔모빌리티 ""3분기 전동 킥보드 이용량 전년比 47%↑""",https://zdnet.co.kr/view/?no=20231018095408,2023.10.18.
30,전동 킥보드 안전사고 예방 도로 분리시설 설계,http://www.daejonilbo.com/news/articleView.html?idxno=2091677,5면 1단
30,[와글와글] 화물차 전복시킨 '전동 킥보드'‥운전자는 여중생,https://imnews.imbc.com/replay/2023/nwtoday/article/6532579_36207.html,2023.10.12.
30,무면허로 전동킥보드 같이 올라탄 10대 여학생 2명 자동차와 '쾅',https://www.joongang.co.kr/article/25234308,2024.03.11.
30,전동킥보드 음주운전 사고 공무원 ‘벌금 100만 원’,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7921997&ref=A,2024.03.25.
30,"(여자)아이들 우기X민니, '전동 킥보드' 2인 탑승 논란",https://idsn.co.kr/news/view/1065539100716678,2023.09.28.
30,지쿠와 손잡은 대전중부경찰서…PM 활용해 도시 치안 강화,http://www.sisafocus.co.kr/news/articleView.html?idxno=316812,1일 전
30,"전동 킥보드 사고, 4년 만에 10배 급증···대구 전국 3번째로 많아",https://dgmbc.com/article/R9mW_sERbN_,2023.10.10.
31,"목포시, 길거리 방치 공유 전동킥보드 관리 강화",https://www.joongdo.co.kr/web/view.php?key=20240305010000602,2024.03.04.
31,"“갈비뼈 골절, 폐 뚫었다”… ‘속도개조 킥보드’ 참사",https://news.kmib.co.kr/article/view.asp?arcid=0019130001&code=61121111&cp=nv,2024.02.03.
31,"빔모빌리티 ""3분기 전동 킥보드 이용량 전년比 47%↑""",https://zdnet.co.kr/view/?no=20231018095408,2023.10.18.
31,전동 킥보드 안전사고 예방 도로 분리시설 설계,http://www.daejonilbo.com/news/articleView.html?idxno=2091677,5면 1단
31,[와글와글] 화물차 전복시킨 '전동 킥보드'‥운전자는 여중생,https://imnews.imbc.com/replay/2023/nwtoday/article/6532579_36207.html,2023.10.12.
31,무면허로 전동킥보드 같이 올라탄 10대 여학생 2명 자동차와 '쾅',https://www.joongang.co.kr/article/25234308,2024.03.11.
31,전동킥보드 음주운전 사고 공무원 ‘벌금 100만 원’,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7921997&ref=A,2024.03.25.
31,"(여자)아이들 우기X민니, '전동 킥보드' 2인 탑승 논란",https://idsn.co.kr/news/view/1065539100716678,2023.09.28.
31,지쿠와 손잡은 대전중부경찰서…PM 활용해 도시 치안 강화,http://www.sisafocus.co.kr/news/articleView.html?idxno=316812,1일 전
31,"전동 킥보드 사고, 4년 만에 10배 급증···대구 전국 3번째로 많아",https://dgmbc.com/article/R9mW_sERbN_,2023.10.10.
32,"목포시, 전동킥보드 불법주정차...3월 부터 집중단속",http://www.newstnt.com/news/articleView.html?idxno=349480,2024.03.04.
32,"“갈비뼈 골절, 폐 뚫었다”… ‘속도개조 킥보드’ 참사",https://news.kmib.co.kr/article/view.asp?arcid=0019130001&code=61121111&cp=nv,2024.02.03.
32,"빔모빌리티 ""3분기 전동 킥보드 이용량 전년比 47%↑""",https://zdnet.co.kr/view/?no=20231018095408,2023.10.18.
32,전동 킥보드 안전사고 예방 도로 분리시설 설계,http://www.daejonilbo.com/news/articleView.html?idxno=2091677,5면 1단
32,[와글와글] 화물차 전복시킨 '전동 킥보드'‥운전자는 여중생,https://imnews.imbc.com/replay/2023/nwtoday/article/6532579_36207.html,2023.10.12.
32,무면허로 전동킥보드 같이 올라탄 10대 여학생 2명 자동차와 '쾅',https://www.joongang.co.kr/article/25234308,2024.03.11.
32,전동킥보드 음주운전 사고 공무원 ‘벌금 100만 원’,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7921997&ref=A,2024.03.25.
32,"(여자)아이들 우기X민니, '전동 킥보드' 2인 탑승 논란",https://idsn.co.kr/news/view/1065539100716678,2023.09.28.
32,지쿠와 손잡은 대전중부경찰서…PM 활용해 도시 치안 강화,http://www.sisafocus.co.kr/news/articleView.html?idxno=316812,1일 전
32,"전동 킥보드 사고, 4년 만에 10배 급증···대구 전국 3번째로 많아",https://dgmbc.com/article/R9mW_sERbN_,2023.10.10.
33,지쿠와 손잡은 대전중부경찰서…PM 활용해 도시 치안 강화,http://www.sisafocus.co.kr/news/articleView.html?idxno=316812,1일 전
33,"전동 킥보드 사고, 4년 만에 10배 급증···대구 전국 3번째로 많아",https://dgmbc.com/article/R9mW_sERbN_,2023.10.10.
33,"[셀럽이슈] (여자)아이들 우기·민니, 전동 킥보드 2인 탑승에 인도 주행…비난 폭주",http://www.celuvmedia.com/article.php?aid=1695778179463107007,2023.09.27.
33,킥보드 QR코드 찍으니 악성 앱 연결…MZ세대 노린 신종 '큐싱 사기' 기승,https://www.hankyung.com/article/2024030590921,A25면 1단
33,"'불안 초조' 전동 킥보드, 이젠 안전하게 달린다",http://www.ikbc.co.kr/article/view/kbc202310190039,2023.10.19.
33,(여자)아이들 우기-민니의 전동 킥보드와 도덕률 [유진모 칼럼],https://www.mediafine.co.kr/news/articleView.html?idxno=42091,2023.09.26.
33,"CJ올리브네트웍스, 모빌리티 분야 멤버십 확대…'더스윙'과 협력",https://www.youthdaily.co.kr/news/article.html?no=144683,2024.01.31.
33,"부산, 공유 전동킥보드도 대중교통 '환승 할인' (B tv 부산뉴스)",http://ch1.skbroadband.com/content/view?parent_no=24&content_no=54&p_no=167457,2024.03.07.
33,"""불법 개조 킥보드로 시속 40㎞, 충돌 여성 갈비뼈 부서져…책임 피하고 싶다""",https://www.news1.kr/articles/5310986,2024.02.03.
33,전동 킥보드 타던 10대…우회전 하던 택시와 충돌,http://www.edaily.co.kr/news/newspath.asp?newsid=04040966635804080,2023.11.09.
34,"부산, 공유 전동킥보드도 대중교통 '환승 할인' (B tv 부산뉴스)",http://ch1.skbroadband.com/content/view?parent_no=24&content_no=54&p_no=167457,2024.03.07.
34,"""불법 개조 킥보드로 시속 40㎞, 충돌 여성 갈비뼈 부서져…책임 피하고 싶다""",https://www.news1.kr/articles/5310986,2024.02.03.
34,전동 킥보드 타던 10대…우회전 하던 택시와 충돌,http://www.edaily.co.kr/news/newspath.asp?newsid=04040966635804080,2023.11.09.
34,"""밤길에 방치된 전동 킥보드에 걸려 넘어졌는데 업체가 책임을 떠넘깁니다""",https://www.insight.co.kr/news/450944,2023.09.23.
34,달리는 전동 킥보드 낚아채 뺏어가는 날치기 도둑들 (+영상),https://www.insight.co.kr/news/450884,2023.09.22.
34,[친절한 경제] 아찔한 폭발 일으킨 전동 킥보드 조사해 보니…,https://news.sbs.co.kr/news/endPage.do?news_id=N1007357395&plink=ORI&cooper=NAVER,2023.09.22.
34,샤오미 전동 킥보드 '리콜' 명령…유모차에서 유해물질 검출도,http://www.daejonilbo.com/news/articleView.html?idxno=2087485,2023.09.21.
34,우창하 안동시의원 “공유 전동 킥보드 안전한 이용관리 필요”,http://www.ksmnews.co.kr/news/view.php?idx=450263,2023.10.26.
34,"[D리포트] 전동 킥보드서 불 '활활'…""40%가 충전 중 화재""",https://news.sbs.co.kr/news/endPage.do?news_id=N1007570949&plink=ORI&cooper=NAVER,2024.03.13.
34,전동 킥보드 화재…“배터리 관리 시스템 오류 해결해야”,http://www.kukinews.com/newsView/kuk202309200218,2023.09.21.
35,우창하 안동시의원 “공유 전동 킥보드 안전한 이용관리 필요”,http://www.ksmnews.co.kr/news/view.php?idx=450263,2023.10.26.
35,"[D리포트] 전동 킥보드서 불 '활활'…""40%가 충전 중 화재""",https://news.sbs.co.kr/news/endPage.do?news_id=N1007570949&plink=ORI&cooper=NAVER,2024.03.13.
35,전동 킥보드 화재…“배터리 관리 시스템 오류 해결해야”,http://www.kukinews.com/newsView/kuk202309200218,2023.09.21.
35,"전동 킥보드 타고 거리 활보하던 30대 남성이 벌인 만행, 경악스럽다 (김포)",https://www.wikitree.co.kr/articles/888393,2023.09.20.
35,"경기도의회 이기형 ""전동 킥보드 사고 주요 원인은 시간요금제...거래제로 바꿔야""",https://www.gukjenews.com/news/articleView.html?idxno=2856291,2023.11.16.
35,평택 빌라서 전동 킥보드 화재…1명 부상,https://www.obsnews.co.kr/news/articleView.html?idxno=1420972,2023.11.16.
35,"밤길 방치된 전동 킥보드에 걸려 '우당탕'…업체는 ""책임 없다""",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12145337,2023.09.22.
35,"경남경찰, ‘오토바이·전동 킥보드’ 집중 단속",https://news.kbs.co.kr/news/pc/view/view.do?ncd=7818158&ref=A,2023.11.15.
35,‘무면허 중학생’ 전동 킥보드 타다 사고 속출,https://www.kwnews.co.kr/page/view/2023092117205859404,5면 1단
35,"""신호 대기하면 500원"" 도마에 오른 전동 킥보드 요금제1",http://ch1.skbroadband.com/content/view?parent_no=24&content_no=61&p_no=161678,2023.09.15.
36,"대전 서구 관저1동 주민자치회, 전동 킥보드 교통안전 캠페인",http://www.dtnews24.com/news/articleView.html?idxno=753966,2023.09.13.
36,"세종남부서·시민단체, '전동 킥보드·자전거' 안전운행 한목소리",http://www.dtnews24.com/news/articleView.html?idxno=754278,2023.09.18.
36,급증하는 '전동킥보드 사고'…보험금 제대로 받으려면,https://www.cstimes.com/news/articleView.html?idxno=582824,2024.03.12.
36,안전모 미착용에 음주운전까지…전동 킥보드 'NO 안전' 주의보,https://www.jjan.kr/article/20230912580289,2023.09.12.
36,"""차도에 쓰러진 킥보드, 자전거에 사고... 대책 필요하다""",https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002994095&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,2024.01.17.
36,"전장연에 행동으로 보여준 오세훈, 연말까지 '1역사 1동선' 달성",https://www.newsis.com/view/?id=NISX20240418_0002703960&cID=10801&pID=14000,1주 전
36,"만취해 킥보드 타다 넘어진 현직 경찰, 시민 신고로 덜미",https://www.ytn.co.kr/_ln/0103_202402080840023395,2024.02.08.
36,전동 킥보드 전용 주차장 53곳 설치,https://www.usmbc.co.kr/article/cHi8wKtnxCqtSyVQpJP,2023.09.11.
36,무면허로 전동킥보드 함께 타던 10대 여학생 2명 자동차와 '쾅',https://www.news1.kr/articles/5345894,2024.03.11.
36,"전동 킥보드 화재 '주의보'…국표원 ""완충시 코드뽑으세요""",https://www.youthdaily.co.kr/news/article.html?no=136588,2023.09.29.
37,"전동 킥보드 타던 10대, 택시와 충돌…차 아래 깔렸다 병원 이송",https://news.kbs.co.kr/news/pc/view/view.do?ncd=7813975&ref=A,2023.11.09.
37,"“CJ ONE 포인트로 킥보드 타고 택시도 불러요”…CJ ONE, ‘더스윙’과 포인트 제휴",http://www.g-enews.com/ko-kr/news/article/news_all/202401310757568436a96f092d0c_1/article.html,2024.01.31.
37,‘전동 킥보드’ 사고 5년 사이 6배 급증,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7789064&ref=A,2023.10.10.
37,"공원 출입·무면허 운전···고양시, 전동 킥보드 불법 행위 집중 단속",https://www.kmaeil.com/news/articleView.html?idxno=415642,2023.09.08.
37,충북 ‘전동 킥보드’ 사고 5년 사이 6배 급증,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7788724&ref=A,2023.10.09.
37,화물 전동 킥보드·자전거 전용 트램…미래교통 기술 눈길,https://www.hankyung.com/article/2023110795731,A24면 1단
37,"인천시, '속도 제한' 등 공유 킥보드 정비... 주차공간 과제",http://www.incheontoday.com/news/articleView.html?idxno=240531,2024.02.05.
37,"""파리에선 이미 퇴출된 전동 킥보드, 우리나라도 없애주세요""...10대 중 6대가 '인도 침범'한다",https://www.insight.co.kr/news/449383,2023.09.06.
37,'위험천만' 전동 킥보드 이제 안녕… '사람중심도로' 설계안 제정,http://moneys.mt.co.kr/news/mwView.php?no=2023102015313418725,2023.10.20.
37,‘무동력 킥보드는 안심?’ 다친 어린이 10명 중 1명 뇌 손상,https://news.kbs.co.kr/news/pc/view/view.do?ncd=7878264&ref=A,2024.01.30.
